Дата,Блок манифольда|P бм  |кгс/см²,Блок манифольда|t жидкости| °С,С-1|P сеп. |кгс/см²,С-1|t жидкости |°С,С-1|L жидкости| см,С-2|P сеп. |кгс/см²,С-2|t жидкости|°С,С-2|L межфазный|см,С-2|L нефти|см,ОН-1|t жидкости|°С,ОН-1|L межфазный|см,ОН-1|P отс. |кгс/см²,С-3|t жидкости|°С,С-3|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,БЕВ-1|L воды|см,БЕВ-1|V воды|м3,БЕВ-1|V нефти,БЕВ-1|t воды
2023-02-19 02:00:00,6.6,15,6.2,14,65,4.8,54,63,75,1.2,48,51,39,9,15.3,52,5.3,5,56.1,132.8,0.2,15.7,55,5.3,5,58.2,140.9,0.2,110,33.708,0,33
2023-02-19 04:00:00,6.6,15,6.2,14,65,4.8,55,63,75,1.3,49,51,39,9,15.9,51.5,5.4,5,55,129.9,0.2,16.2,53.4,5.4,5,56.1,132.3,0.2,123,39.182,0,33
2023-02-19 06:00:00,6.5,15,6.2,14,64,4.8,55,63,75,1.4,47,51,39,9,16.1,53.7,5.3,5,57.6,262.8,0.2,16.5,52,5.2,4.9,55.6,266.2,0.2,139,46.037,0,33
2023-02-19 08:00:00,6.6,15,6.2,14,65,4.8,55,63,75,1.1,45,51,39,9,16.1,53.9,5.3,5,56.9,133.9,0.2,16.2,57.5,5.2,5,59.7,164.1,0.2,153,52.083,0,33
2023-02-19 10:00:00,6.4,15,6.2,14,66,4.8,55,63,74,1.3,45,51,39,9,17.2,52.2,5.5,5,55.7,252.8,0.2,17.3,56.2,5.5,5,58.9,146.9,0.2,172,60.26,0,33
2023-02-19 12:00:00,6.5,15,6.2,14,66,4.9,55,63,75,1.2,49,51,39,9,15.1,52.3,5.5,5,55.5,128.6,0.2,15.2,52.3,5.5,5,55.1,234.9,0.2,195,69.938,0,33
2023-02-19 14:00:00,6.6,15,6.2,14,65,4.8,55,65,75,1.3,50,51,39,9,15.5,51.9,5.5,5,55.7,129.6,0.2,16.4,52.8,5.5,5,55.9,133.4,0.2,206,74.413,0,33
2023-02-19 16:00:00,6.6,15,6.2,14,65,4.8,55,64,75,1.1,50,51,39,9,15,51.9,5.4,5,55.8,252.8,0.2,15.4,51.8,5.4,5,54.8,205.3,0.2,223,81.042,0,33
2023-02-19 18:00:00,6.6,15,6.2,14,65,4.8,54,63,75,1.1,50,51,39,9,15.3,55.1,5.3,5,58.5,144.6,0.2,15.8,56.4,5.3,5,58.9,146.2,0.2,119,37.486,0,33
2023-02-19 20:00:00,6.6,15,6.1,14,65,4.7,55,63,75,1,49,51,39,9,14.9,53.4,5.4,5,57.1,133.5,0.2,15.4,54.3,5.4,5,57.5,136.5,0.2,135,44.315,0,33
2023-02-20 00:00:00,6.7,15,6.2,14,65,4.8,54,63,75,1.2,49,51,39,9,15.6,55.2,5.5,5,58.7,143.6,0.2,15.9,52,5.5,5,55,239.5,0.2,170,59.404,0,33
2023-02-20 02:00:00,6.6,15,6.2,14,65,4.8,55,67,75,1.3,49,51,39,9,15.7,53.4,5.4,5,56.9,130.2,0.2,16.1,56.9,5.4,5,59.9,208.5,0.2,182,64.51,0,33
2023-02-20 04:00:00,6.6,15,6.1,14,65,4.8,55,63,75,1.3,48,51,39,9,15.8,53,5.4,5,57,132.1,0.2,16.2,51.8,5.4,5,55.7,260.8,0.2,199,71.58,0,33
2023-02-20 06:00:00,6.7,15,6,14,66,4.8,55,63,75,1.3,47,51,39,9,15.7,49,5.4,5,53,122.1,0.2,16.1,52.8,5.3,5,55.6,138.8,0.2,215,77.972,0,33
2023-02-20 08:00:00,6.6,15,5.9,14,66,4.8,55,63,75,1.2,46,50,39,9,15.7,55.6,5.5,5,59,149.1,0.2,16.1,57.4,5.3,5,60,185.2,0.2,178,62.816,0,33
2023-02-20 10:00:00,6.7,15,5.9,14,67,4.9,55,64,76,1.2,46,50,39,9,16.3,52.4,5.4,5,55.9,252.2,0.2,16.7,54.4,5.4,5,57.1,135.8,0.2,122,38.757,0,33
2023-02-20 12:00:00,6.6,15,5.9,14,66,4.9,55,63,75,1.3,48,51,39,9,16.1,55.1,5.5,5.1,59,128.4,0.2,16.3,56.2,5.3,5,57.1,153.5,0.2,146,49.058,0,33
2023-02-20 14:00:00,6.7,15,5.9,14,66,4.9,55,63,75,1.3,48,51,39,9,16.1,53.4,5.5,5.1,57,130,0.2,16.3,57.6,5.4,5,55,137.4,0.2,161,55.536,0,33
2023-02-20 16:00:00,6.7,15,6.1,14,67,5,55,63,75,1.2,50,51,39,9,17.1,52,5.6,5.1,55.7,127.5,0.2,17,54.4,5.4,5,57.3,138.4,0.2,173,60.687,0,33
2023-02-20 18:00:00,6.7,15,6.1,14,66,4.9,55,63,75,1.2,50,51,39,9,15.6,52.4,5.5,5,56.2,128.5,0.2,16,54.9,5.5,5,57.8,139.1,0.2,189,67.449,0,33
2023-02-20 20:00:00,6.6,15,6,14,65,4.8,55,63,75,1.3,50,51,40,9,16.5,53.5,5.4,5,57.8,259,0.2,16.7,52.7,5.4,5,55.8,134.2,0.2,109,33.292,0,33
2023-02-21 00:00:00,6.6,15,6.1,14,65,4.9,54,63,75,1.3,50,51,40,9,15.8,55.2,5.4,5,58.3,259.7,0.2,16.2,56.7,5.4,5,59.3,149.3,0.2,142,47.331,0,33
2023-02-21 02:00:00,6.7,15,6.3,14,65,4.9,55,63,75,1.3,49,51,39,9,15.7,54.4,5.4,5,58.3,137.2,0.2,16.2,55.6,5.4,5,58.6,144.7,0.2,157,53.81,0,33
2023-02-21 04:00:00,6.7,15,6.3,14,65,4.9,55,63,75,1.4,48,51,40,9,16.3,54.4,5.5,5,58.6,138.2,0.2,16.6,55.9,5.5,5,59.6,235.4,0.2,110,33.708,0,33
2023-02-21 06:00:00,6.8,15,6.3,14,65,4.9,55,63,75,1.4,48,51,40,9,16.9,52.8,5.3,5,57.5,132.1,0.2,17,55.5,5.2,5,59.6,241.7,0.2,128,41.314,0,33
2023-02-21 08:00:00,6.7,15,6.2,14,64,5,55,63,75,1.3,48,51,40,9,15.6,52.5,5.3,5,56.3,127.4,0.2,17,53,5.3,5,56.3,135,0.2,145,48.626,0,33
2023-02-21 10:00:00,6.6,15,6.2,14,65,5,55,63,74,1.3,47,51,40,9,16.1,51.9,5.4,5,56.2,126.5,0.2,16.2,54,5.3,5,57.8,140.4,0.2,158,54.242,0,33
2023-02-21 12:00:00,6.7,15,6,14,65,5,55,63,75,1.2,47,51,40,9,15.4,53.6,5.4,5,57.4,128.8,0.2,15.6,51.4,5.3,5,54.8,196.2,0.2,175,61.54,0,33
2023-02-21 14:00:00,6.6,15,6,14,65,5,55,63,75,1.3,47,51,40,9,15.8,55.3,5.5,5.1,59.1,141.1,0.2,16.1,53.5,5.4,5.1,56.7,135.3,0.2,191,68.282,0,33
2023-02-21 16:00:00,6.7,15,6.1,14,65,5,55,63,75,1.2,46,51,40,9,16,51,5.4,5.1,55.1,136.6,0.2,16.2,53.5,5.4,5.1,56.7,148,0.2,118,37.064,0,33
2023-02-21 18:00:00,6.6,15,6.1,14,66,5,55,64,75,1.2,46,51,40,9,16,51.9,5.3,5.1,57.8,130.1,0.2,16.3,57,5.4,5.1,60,181.8,0.2,130,42.169,0,33
2023-02-21 20:00:00,6.6,15,6.1,14,65,4.9,55,63,75,1.2,48,51,40,9,16.2,52.6,5.4,5.1,56.4,125.8,0.2,16.4,52,5.4,5.1,55.5,132,0.2,153,52.083,0,33
2023-02-22 00:00:00,6.6,15,6.1,14,65,4.9,55,63,75,1.2,50,51,40,9,16.6,52.7,5.4,5,56.7,127.2,0.2,16.7,56.3,5.4,5,59.6,162.3,0.2,185,65.773,0,33
2023-02-22 02:00:00,6.5,15,6.1,14,65,4.8,55,63,75,1.2,50,51,40,9,16.3,55.5,5.3,5,58.8,140.8,0.2,16.6,54.7,5.3,5,57.2,136,0.2,198,71.171,0,33
2023-02-22 04:00:00,6.5,15,6.2,14,65,4.8,54,63,75,1.2,49,51,39,9,16.4,54.9,5.3,5,58.7,138.7,0.2,16.5,56.3,5.3,5,59.5,152.9,0.2,214,77.582,0,33
2023-02-22 06:00:00,6.6,15,6.2,14,65,5,54,63,75,1.2,49,51,39,9,16.1,55.6,5.3,5,59.5,194.8,0.2,16.5,52.2,5.3,5,55.6,131.7,0.2,231,84.009,0,33
2023-02-22 08:00:00,6.5,15,6.2,14,67,4.8,54,63,75,1.2,50,51,39,9,15.5,53.1,5.3,4.9,56.6,249.6,0.2,16.5,56.7,5.2,5,59.7,160.6,0.2,116,36.22,0,33
2023-02-22 10:00:00,6.6,15,6.2,14,67,5,55,63,75,1.3,50,51,40,9,16.4,54,5.4,4.9,58,131.9,0.2,16.6,56.2,5.2,5,59.3,151.6,0.2,131,42.598,0,33
2023-02-22 12:00:00,6.6,15,6.2,14,66,5,55,64,75,1.2,50,51,40,9,14.7,54.5,5.4,5,58.6,139,0.2,16.6,52.1,5.3,5,55.7,131.9,0.2,146,49.058,0,33
2023-02-22 14:00:00,6.3,15,6.2,14,65,5,54,64,75,1.3,50,51,40,9,16,53.8,5.4,5,57.6,254.3,0.2,16.3,56.7,5.3,5,60,180.9,0.2,163,56.397,0,33
2023-02-22 16:00:00,6.4,15,6.2,14,66,5,54,64,75,1.4,50,51,40,9,15.7,54.7,5.5,5.1,58.7,139,0.2,16,53.9,5.3,5,57,133.7,0.2,176,61.966,0,33
2023-02-22 18:00:00,6.6,15,6.2,14,69,5,55,63,75,1.3,49,51,40,9,14.9,52,5.4,5.1,56.1,247.3,0.2,15.3,51.9,5.3,5,55.5,128.1,0.2,194,69.525,0,33
2023-02-22 20:00:00,6.7,15,6.2,14,66,5,54,65,75,1.4,48,51,40,9,15.8,52.5,5.4,5.1,56.8,124.6,0.2,16.2,55.8,5.4,5,59.8,153.6,0.2,209,75.611,0,33
2023-02-23 00:00:00,6.6,15,6.1,14,65,4.9,55,63,75,1.3,49,51,40,9,16.2,51.5,5.5,5.1,55.6,119.1,0.2,16.4,52.7,5.5,5.1,56,128.4,0.2,113,34.961,0,33
2023-02-23 02:00:00,6.7,15,6.2,14,65,4.8,55,63,75,1.2,49,51,40,9,16.3,50.7,5.3,5,54.8,211.4,0.2,16.5,54.6,5.3,5,57.7,124.1,0.2,125,40.033,0,33
2023-02-23 04:00:00,6.7,15,6.2,14,65,4.9,55,63,75,1.3,49,51,40,9,15.8,51.7,5.3,5,55.8,241.3,0.2,16.2,55.5,5.3,5,59,265.7,0.2,141,46.899,0,33
2023-02-23 06:00:00,6.6,15,6.2,14,65,4.8,55,63,75,1.3,50,51,40,9,16,51.5,5.3,5,55.4,234.2,0.2,16.3,52.5,5.3,5,55.7,126.8,0.2,160,55.105,0,33
2023-02-23 08:00:00,6.7,15,5.8,14,65,4.7,54,63,75,1.3,49,51,40,9,15.9,55.4,5.3,5,59,135.4,0,16.1,52.6,5.3,5,55.6,247,0.2,175,61.54,0,33
2023-02-23 10:00:00,6.3,15,6,14,65,4.8,54,63,75,1.3,49,51,40,9,15.8,55.6,5.3,5,59.1,137.3,0,16.1,53.5,5.3,5,56.3,127.3,0,190,67.866,0,33
2023-02-23 12:00:00,6.4,15,6.1,14,65,4.8,54,63,75,1.3,49,51,40,9,15.9,54.6,5.3,5,58.5,131.2,0,16.1,53.9,5.3,5,57.2,129.9,0,204,73.609,0,33
2023-02-23 14:00:00,6.3,15,5.9,14,65,4.7,54,63,75,1.4,50,51,40,9,15.8,52.6,5.3,5,56.7,121.1,0,16.1,53.1,5.3,5,56.5,127.7,0,159,54.673,0,33
2023-02-23 16:00:00,6.4,15,6,14,65,4.7,54,63,75,1.3,49,51,40,9,15.6,54.3,5.3,5,58.1,126.2,0,15.9,52.2,5.3,5,55.4,248.8,0.2,133,43.456,0,33
2023-02-23 18:00:00,6.1,15,5.8,14,66,4.7,55,65,75,1,49,51,40,9,15.1,52.7,5.3,5,55.8,127.2,0,15.4,52.7,5.2,4.9,55.6,126.8,0,151,51.219,0,33
2023-02-23 20:00:00,6.5,15,6.3,14,66,4.8,55,64,75,1.3,49,51,40,9,16.3,53.9,5.4,5.1,54.1,127.8,0,16.3,53.8,5.3,5,56.9,128.4,0,165,57.258,0,33
2023-02-24 00:00:00,6.5,15,6.1,14,68,4.7,55,65,75,1.4,46,51,40,9,16.1,53.2,5.3,4.9,55.7,123.2,0,16.1,53.1,5.3,4.9,56.3,129.1,0,200,71.987,0,33
2023-02-24 02:00:00,6.5,15,5.9,14,65,4.7,55,64,75,1.1,48,53,39,9,15.4,51,5.3,5,54.9,221.1,0.2,15,52.9,5.3,4.9,56.1,129,0,121,38.333,0,33
2023-02-24 04:00:00,6.6,15,6.2,14,65,4.8,54,64,75,1.4,50,52,40,9,15.9,53.6,5.2,4.9,57.3,259.2,0.2,16.2,52.2,5.1,4.8,55.2,129.8,0,139,46.037,0,33
2023-02-24 06:00:00,6.7,15,6.1,14,66,4.7,54,64,75,1.3,49,49,40,9,15.8,52,5.3,5,55.8,127.1,0,16.1,56.9,5.1,4.8,59.8,223.9,0.2,151,51.219,0,33
2023-02-24 08:00:00,6.8,15,5.7,14,66,4.6,54,64,75,1.3,49,49,40,9,16,54.1,5.3,5,57.8,261.1,0.2,16.3,54.5,5.1,4.8,57.7,136.4,0,167,58.117,0,33
2023-02-24 10:00:00,6.8,15,6,14,66,4.9,53,64,75,1.3,49,49,40,9,15.8,54.3,5.3,5,57.9,259.5,0.2,16,55.5,5.1,4.8,58.8,142,0,184,65.353,0,33
2023-02-24 12:00:00,6.6,15,5.8,14,66,4.8,53,64,75,1.3,48,49,40,9,16.1,54.6,5.3,5,58.2,258.7,0.2,16.3,56.8,5.1,4.8,59.9,164.1,0,199,71.58,0,33
2023-02-24 14:00:00,6.9,15,6,14,66,4.9,54,64,75,1.4,50,49,40,9,15.6,54.8,5.3,5,58.9,141,0,15.9,55.4,5.1,4.8,59,144.6,0,212,76.797,0,33
2023-02-24 16:00:00,6.5,15,6,14,66,4.8,53,64,75,1.4,49,49,40,9,15.8,55.1,5.3,5,59.1,148.9,0,16.1,55.1,5.1,4.8,59.1,274.5,0.2,226,82.167,0,33
2023-02-24 18:00:00,6.4,15,6,14,66,4.7,54,64,75,1.3,45,49,39,9,15.5,52.8,5.3,5,56.9,129.8,0,15.7,56,5.1,4.8,59.2,148.3,0,107,32.462,0,33
2023-02-24 20:00:00,6.4,15,6.1,14,65,4.8,55,64,75,1.4,50,53,40,9,15.7,51.1,5.5,5.2,55,141,0.2,16.1,54,5.4,5.1,57,136.3,0,127,40.886,0,33
2023-02-25 00:00:00,6.7,15,6.3,14,68,4.9,54,63,75,1.3,50,53,40,9,15.4,55.4,5.4,5.1,59.2,237,0,15.8,53.9,5.3,5,56.9,136,0,160,55.105,0,33
2023-02-25 02:00:00,6.9,15,6.5,14,66,4.9,55,63,75,1.3,49,53,40,9,16,54.8,5.5,5.1,58.6,141.5,0,16.1,53.3,5.4,5,56.3,133.4,0,125,40.033,0,33
2023-02-25 04:00:00,6.5,15,6.1,14,65,4.8,55,64,75,1.4,49,53,40,9,15.7,52.9,5.3,5,56.9,129.7,0,16.1,52.3,5.2,4.9,55.6,132.5,0,139,46.037,0,33
2023-02-25 06:00:00,6.6,15,6.2,14,65,4.9,54,64,75,1.3,49,53,40,9,15.4,52.8,5.3,5,56.5,127.1,0,15.8,53.1,5.3,4.9,56.1,132.8,0,155,52.947,0,33
2023-02-25 08:00:00,6.7,15,6,14,65,4.8,54,64,75,1.4,48,53,40,9,15.7,51.3,5.3,5,55.3,124,0,16,52.3,5.3,4.9,55.5,131.4,0,173,60.687,0,33
2023-02-25 10:00:00,6.4,15,6.1,14,65,4.8,54,64,75,1.3,45,53,39,9,15.5,52.7,5.3,5,56.5,252.3,0.2,15.8,52.2,5.3,4.9,55.3,129.9,0,189,67.449,0,33
2023-02-25 12:00:00,6.7,15,6.3,14,65,5,54,64,75,1.2,49,53,39,9,15.5,55.8,5.3,5,59.5,190.9,0,15.7,51.8,5.3,4.9,55,143.6,0.2,209,75.611,0,33
2023-02-25 14:00:00,6.6,15,6.2,14,65,4.9,53,64,75,1.4,50,53,40,9,15.7,53.8,5.3,5,58.2,257.2,0.2,16,52.6,5.3,4.9,56.3,133.9,0,226,82.167,0,33
2023-02-25 16:00:00,6.6,15,6.2,14,65,4.9,53,64,75,1.3,49,53,40,9,16.1,53.3,5.3,5,57.1,254.8,0.2,16.4,55,5.3,4.9,58.5,140.6,0,79,21.292,0,33
2023-02-25 18:00:00,6.4,15,6,14,65,4.9,54,64,75,1.3,49,53,40,9,15.7,54.6,5.3,5,58.4,134.6,0,16,53.8,5.3,4.9,57.1,133.9,0,99,29.18,0,33
2023-02-25 20:00:00,6.5,15,6.2,14,65,5,54,64,75,1.3,49,53,40,9,16,54.7,5.5,5.1,59,141,0,16.3,55.6,5.4,5.1,59.1,145.7,0,114,35.38,0,33
2023-02-26 00:00:00,6.6,15,6.3,14,69,5,55,64,75,1.2,46,53,40,9,15.8,54.7,5.5,5.2,58.6,136.5,0,16.1,52.1,5.4,5.1,55.1,130.8,0,151,51.219,0,33
2023-02-26 02:00:00,6.3,15,6.2,14,68,5,55,64,75,1.3,48,53,40,9,16.5,53.6,5.4,5,57.6,129.1,0,16.6,52.3,5.3,5,55.6,131.4,0,169,58.975,0,33
2023-02-26 04:00:00,6.4,15,6.1,14,67,5,55,64,75,1.3,48,53,40,9,15.9,53.6,5.4,5.1,57.6,129,0,16.2,53.7,5.4,5.1,56.9,133.9,0,185,65.773,0,33
2023-02-26 06:00:00,6.6,15,6.3,14,65,5,55,64,75,1.2,49,53,40,9,16.2,53,5.4,5,56.6,125.4,0,16.4,54.6,5.3,5,57.5,136.2,0,106,32.049,0,33
2023-02-26 08:00:00,6.5,15,6.1,14,65,5,54,64,75,1.2,49,53,40,9,14.5,54.6,5.4,5,58.2,132.6,0,15,52.5,5.3,5,55.7,251.7,0.2,122,38.757,0,33
2023-02-26 10:00:00,6.7,15,6.2,14,65,5,55,64,75,1.3,48,53,40,9,15.7,54,5.4,5,58.1,131.8,0,15.9,52.4,5.3,5,55.8,133.1,0,139,46.037,0,33
2023-02-26 12:00:00,6.6,15,6.2,14,65,5,53,64,75,1.2,49,53,40,9,16.1,56,5.4,5,59.6,181.5,0,16.2,56.7,5.3,5,59.9,166.4,0,156,53.379,0,33
2023-02-26 14:00:00,6.2,15,5.8,14,65,4.8,54,64,75,1.2,49,53,40,9,15.4,55.1,5.4,5,59.1,256.9,0.2,15.5,51.8,5.3,5,55.1,132,0,169,58.975,0,33
2023-02-26 16:00:00,6.7,15,6,14,65,4.8,54,64,75,1.3,49,53,40,9,15.8,54.9,5.4,5,58.6,256.6,0.2,16,53.4,5.3,5,56.8,134.1,0,185,65.773,0,33
2023-02-26 18:00:00,6.4,15,6,14,65,4.8,53,64,75,1.1,49,53,40,9,15.6,55.4,5.4,5,59,253.4,0,15.8,55,5.3,5,58,139,0,201,72.394,0,33
2023-02-26 20:00:00,6.7,15,6.1,14,73,4.8,54,65,75,1.3,50,53,40,9,15.6,55.9,5.4,5,59.4,186.5,0,15.9,56.6,5.2,4.9,59.7,157,0,120,37.909,0,33
2023-02-27 00:00:00,6.7,15,6.3,14,66,4.9,54,64,75,1.3,48,53,40,9,15.8,52.9,5.4,5,56.7,248.8,0.2,16,53.8,5.3,4.9,57.1,133.4,0,149,50.354,0,33
2023-02-27 02:00:00,6.4,15,6.2,14,65,4.8,54,64,75,1.2,48,53,40,9,15.8,54.2,5.2,4.9,58,252.2,0.2,16,55.4,5.1,4.9,58.6,140.4,0,164,56.828,0,33
2023-02-27 04:00:00,6.4,15,6.2,14,65,4.8,54,64,75,1.2,48,53,40,9,15.8,52.7,5.3,5,56.2,245.6,0.2,15.8,52,5.3,4.9,55.1,227.9,0.2,181,64.087,0,33
2023-02-27 06:00:00,6.2,15,6,14,65,4.7,54,64,75,1.1,48,53,40,9,14.4,52.2,5.4,5.1,55.7,240.4,0.2,15,53.7,5.2,4.9,56.6,131.9,0,122,38.757,0,33
2023-02-27 08:00:00,6.6,15,6.3,14,65,4.7,54,64,75,1.2,47,53,40,9,16.5,50.8,5.4,5.1,55.2,119.9,0,16.6,55.7,5.2,4.9,59.4,149.9,0,136,44.745,0,33
2023-02-27 10:00:00,6.4,15,6.1,14,65,4.7,54,64,75,1.1,46,53,39,9,15.4,51.5,5.4,5.1,55.3,117,0,15.8,52.5,5.2,4.9,55.6,127.9,0,154,52.515,0,33
2023-02-27 12:00:00,6.7,15,6.3,14,65,4.8,54,64,75,1.3,49,53,40,9,16,52.3,5.4,5.1,56.1,120.8,0,16.3,56.1,5.2,4.9,59.5,145.1,0,178,62.816,0,33
2023-02-27 14:00:00,6.6,15,6.2,14,65,4.8,55,64,75,1.1,49,53,40,9,15.2,53.9,5.4,5.1,57.3,122.9,0,15.4,56,5.2,4.9,56.3,130.3,0,192,68.697,0,33
2023-02-27 16:00:00,6.7,15,6.3,14,65,4.8,54,64,75,1.1,49,53,40,9,16.1,54.3,5.4,5.1,58.2,128.6,0,16.4,56.1,5.2,4.9,59.1,144.5,0,95,27.563,0,33
2023-02-27 18:00:00,6.6,15,6.2,14,65,4.7,54,64,75,1.3,49,53,40,9,16.4,54.1,5.4,5.1,58.3,131.5,0,16.2,54.8,5.2,4.9,57.9,148.9,0,108,32.877,0,33
2023-02-27 20:00:00,6.4,15,6.2,14,65,4.7,54,64,75,1.3,49,53,40,9,16.1,54.8,5.2,4.9,54.9,145.7,0,16.8,54.5,5.3,5,57.7,140.7,0,125,40.033,0,33
2023-02-28 00:00:00,6.6,15,6.4,14,65,4.7,54,64,75,1.3,49,53,40,9,16.1,51.6,5.1,4.9,55.8,121.3,0,16.4,53.54,5.3,4.9,59.9,188.9,0,157,53.81,0,33
2023-02-28 02:00:00,6.4,15,6.2,14,65,4.8,54,64,75,1.2,48,53,40,9,15.2,54.7,5.3,5,58.6,158,0,15.4,56.2,5.1,4.8,59.6,139,0,178,62.816,0,33
2023-02-28 04:00:00,6.5,15,6.3,14,66,4.7,54,64,75,1.2,47,53,40,9,16.5,54,5.2,4.9,59.7,177.7,0,17.1,54.7,5.3,5,58.5,154.2,0,196,70.35,0,33
2023-02-28 06:00:00,6.8,15,6.3,14,66,4.7,54,64,75,1.2,49,53,40,9,15.7,56.1,5.2,4.9,59.6,181.4,0,16,53.8,5.3,5,56.7,132.9,0,210,76.008,0,33
2023-02-28 08:00:00,6.6,15,6.2,14,66,4.7,54,64,75,1.2,49,53,40,9,16.1,51.2,5.2,4.9,55.1,122.5,0,16.3,51.9,5.3,5,55,130.1,0,226,82.167,0,33
2023-02-28 10:00:00,6.7,15,6.2,14,66,4.7,54,64,75,1.2,47,53,40,9,15.3,52.3,5.2,4.9,56.3,122.9,0,15.6,55.4,5.3,5,58.6,138.1,0,196,70.35,0,33
2023-02-28 12:00:00,6.6,15,6.3,14,66,4.7,54,64,75,1.1,48,53,40,9,15,52.5,5.2,4.9,56.6,123.8,0,15.5,52.7,5.3,5,56.3,259,0.2,89,25.172,0,33
2023-02-28 14:00:00,6.5,15,6.2,14,66,4.7,54,64,75,1.3,47,53,40,9,16.5,53.5,5.2,4.9,57.9,129.1,0,16.7,54.2,5.3,5,57.9,135.8,0,103,30.813,0,33
2023-02-28 16:00:00,6.6,15,6.2,14,66,4.7,54,64,75,1.3,45,53,40,9,16.7,54.8,5.2,4.9,59.1,142,0,16.9,51.8,5.3,5,55.3,128.3,0,118,37.064,0,33
2023-02-28 18:00:00,6.5,15,6.3,14,66,4.7,54,64,75,1.2,45,53,40,9,16.2,55.1,5.2,4.9,59.2,136.1,0,16.5,54.7,5.3,5,57.9,132,0,133,43.456,0,33
2023-02-28 20:00:00,6.6,15,6.4,14,66,4.8,54,64,75,1.1,49,53,40,9,16.4,55.8,5.2,4.9,59.3,138.3,0,16.5,55.2,5.2,4.9,58.3,266,0,149,50.354,0,33
2023-03-01 00:00:00,6.6,15,6.4,14,66,4.8,54,64,75,1.1,45,53,40,9,15.8,54,5.2,4.9,57.9,145.7,0,16,56.2,5.2,5,59.3,187.7,0,191,68.282,0,33
2023-03-01 02:00:00,6.4,15,6.2,14,65,4.8,54,64,75,1.2,48,53,40,9,15.2,54.7,5.3,5,58.6,158,0,15.4,56.2,5.1,4.8,59.6,139,0,120,37.909,0,33
2023-03-01 04:00:00,6.5,15,6.3,14,66,4.8,54,64,75,1.2,47,53,40,9,15.9,52,5.3,5,56,171,0,16,53.3,5.2,4.9,56.7,141.7,0,137,45.176,0,33
2023-03-01 06:00:00,6.4,15,6.2,14,66,4.8,54,64,75,1.2,48,53,40,9,16,53,5.3,4.9,57.2,128.3,0,16.2,54.2,5.2,4.9,57.7,132.6,0,154,52.515,0,33
2023-03-01 08:00:00,6.7,15,6,14,66,4.7,54,64,75,1.3,49,53,40,9,16,52.7,5.3,4.9,57.2,126.6,0,16.3,55.5,5.2,4.9,59.4,151.7,0,171,59.832,0,33
2023-03-01 10:00:00,6.6,15,6.2,14,66,4.8,54,64,75,1.3,49,53,40,9,15.8,54.9,5.3,4.9,58.9,136.5,0,16.1,53.8,5.2,4.9,57.1,131.6,0,188,67.031,0,33
2023-03-01 12:00:00,6.4,15,6.2,14,66,4.7,53,64,75,1.1,49,53,40,9,15.8,55.5,5.3,4.9,59.1,138.6,0,16.2,56.8,5.2,4.9,59.9,184.6,0,201,72.394,0,33
2023-03-01 14:00:00,6.5,15,6.3,14,66,4.8,54,64,75,1.1,49,53,40,9,15.7,55.2,5.3,4.9,59.4,162.7,0,15.9,52.8,5.2,4.9,56.4,131.2,0,220,79.902,0,33
2023-03-01 16:00:00,6.7,15,6.1,14,66,4.7,53,64,75,1.3,49,53,40,9,15.6,54.6,5.3,4.9,58.3,253.9,0.2,16,56.5,5.2,4.9,59.7,200.2,0,99,29.18,0,33
2023-03-01 18:00:00,6.7,15,6.2,14,66,4.7,54,64,75,1,48,53,40,9,16.2,53,5.3,4.9,56.7,251.2,0.2,16.5,54.2,5.2,4.9,56.8,130.8,0,117,36.642,0,33
2023-03-01 20:00:00,6.8,15,6.2,14,66,4.7,54,64,75,1.3,47,53,40,9,15.8,53.9,5.2,4.8,57.9,255,0,16.2,55,5.2,4.9,58.9,144,0,135,44.315,0,33
2023-03-02 00:00:00,6.6,15,6.3,14,66,4.7,54,64,75,1.3,47,53,40,9,15.9,55.2,5.2,4.9,58.8,201.3,0,16.2,55.5,5.2,4.9,59,174.7,0,172,60.26,0,33
2023-03-02 02:00:00,6.4,15,6.2,14,65,4.8,54,64,75,1.2,48,53,40,9,15.2,54.7,5.3,5,58.6,158,0,15.4,56.2,5.1,4.8,59.6,139,0,185,65.773,0,33
2023-03-02 04:00:00,6.6,15,6.2,14,66,4.8,54,64,75,1.2,48,53,40,9,16.1,53.2,5.3,4.9,57.6,256,0,16.1,52,5.2,4.9,55.6,130,0,102,30.403,0,33
2023-03-02 06:00:00,6.7,15,6.1,14,65,4.8,54,64,75,1.2,48,53,40,9,16,52.5,5.3,4.9,55.9,236,0,16,51,5.2,4.9,55.2,128.9,0,117,36.642,0,33
